SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22022,1631105,22200383,2022-12-09,DET @ MEM,L,28,5,7,0.714,0,0,0.0,0,0,0.0,2,10,12,0,0,0,1,3,10,-12,2022-23,Road,MEM,Memphis Grizzlies,103 - 114
22022,1631105,22200371,2022-12-07,DET @ NOP,L,27,5,5,1.0,0,0,0.0,2,2,1.0,5,8,13,0,1,0,3,0,12,11,2022-23,Road,NOP,New Orleans Pelicans,98 - 104
22022,1631105,22200361,2022-12-06,DET @ MIA,W,18,2,3,0.667,0,0,0.0,0,0,0.0,2,2,4,0,0,0,2,2,4,10,2022-23,Road,MIA,Miami Heat,116 - 96
22022,1631105,22200347,2022-12-04,DET vs. MEM,L,15,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,3,1,2,1,3,0,-6,2022-23,Home,MEM,Memphis Grizzlies,112 - 122
22022,1631105,22200325,2022-12-01,DET vs. DAL,W,18,5,7,0.714,0,0,0.0,1,4,0.25,1,1,2,0,2,0,1,2,11,-4,2022-23,Home,DAL,Dallas Mavericks,131 - 125
22022,1631105,22200309,2022-11-29,DET vs. NYK,L,27,6,7,0.857,0,0,0.0,0,0,0.0,3,2,5,1,1,0,1,3,12,-13,2022-23,Home,NYK,New York Knicks,110 - 140
22022,1631105,22200295,2022-11-27,DET vs. CLE,L,20,0,3,0.0,0,0,0.0,1,2,0.5,2,4,6,1,0,0,0,2,1,-10,2022-23,Home,CLE,Cleveland Cavaliers,94 - 102
22022,1631105,22200283,2022-11-25,DET @ PHX,L,14,0,1,0.0,0,0,0.0,4,4,1.0,3,2,5,2,0,0,1,3,4,6,2022-23,Road,PHX,Phoenix Suns,102 - 108
22022,1631105,22200270,2022-11-23,DET @ UTA,W,27,2,4,0.5,0,0,0.0,0,0,0.0,2,5,7,0,2,2,1,3,4,6,2022-23,Road,UTA,Utah Jazz,125 - 116
22022,1631105,22200258,2022-11-22,DET @ DEN,W,26,2,3,0.667,0,0,0.0,0,0,0.0,4,3,7,2,1,0,0,4,4,14,2022-23,Road,DEN,Denver Nuggets,110 - 108
