SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22022,1631093,22200100,2022-10-31,DET @ MIL,L,40,8,17,0.471,0,4,0.0,3,4,0.75,2,5,7,1,2,0,3,3,19,-9,2022-23,Road,MIL,Milwaukee Bucks,108 - 110
22022,1631093,22200091,2022-10-30,DET vs. GSW,W,31,5,11,0.455,2,5,0.4,3,5,0.6,1,3,4,3,1,1,2,4,15,16,2022-23,Home,GSW,Golden State Warriors,128 - 114
22022,1631093,22200070,2022-10-28,DET vs. ATL,L,23,4,11,0.364,2,6,0.333,2,2,1.0,1,1,2,0,0,0,0,2,12,-12,2022-23,Home,ATL,Atlanta Hawks,112 - 136
22022,1631093,22200052,2022-10-25,DET @ WAS,L,29,4,10,0.4,1,3,0.333,2,4,0.5,0,2,2,4,2,0,0,5,11,-18,2022-23,Road,WAS,Washington Wizards,99 - 120
22022,1631093,22200029,2022-10-22,DET @ IND,L,34,6,13,0.462,2,3,0.667,3,6,0.5,2,8,10,5,1,0,5,3,17,-4,2022-23,Road,IND,Indiana Pacers,115 - 124
22022,1631093,22200023,2022-10-21,DET @ NYK,L,29,6,12,0.5,1,4,0.25,4,4,1.0,1,1,2,9,0,0,4,4,17,-5,2022-23,Road,NYK,New York Knicks,106 - 130
22022,1631093,22200003,2022-10-19,DET vs. ORL,W,32,8,15,0.533,2,4,0.5,1,1,1.0,1,2,3,4,3,0,2,3,19,-4,2022-23,Home,ORL,Orlando Magic,113 - 109
22023,1631093,22301197,2024-04-14,DET @ SAS,L,27,5,13,0.385,1,6,0.167,2,2,1.0,0,1,1,2,0,0,2,0,13,-10,2023-24,Road,SAS,San Antonio Spurs,95 - 123
22023,1631093,22301181,2024-04-12,DET @ DAL,W,28,3,9,0.333,0,4,0.0,1,3,0.333,0,1,1,5,2,0,2,2,7,12,2023-24,Road,DAL,Dallas Mavericks,107 - 89
22023,1631093,22301166,2024-04-11,DET vs. CHI,L,31,6,13,0.462,3,5,0.6,1,3,0.333,0,2,2,6,1,0,4,1,16,-16,2023-24,Home,CHI,Chicago Bulls,105 - 127
22023,1631093,22301145,2024-04-09,DET @ PHI,L,32,8,17,0.471,6,9,0.667,3,6,0.5,3,2,5,4,0,1,5,2,25,-10,2023-24,Road,PHI,Philadelphia 76ers,102 - 120
22023,1631093,22301128,2024-04-06,DET @ BKN,L,31,7,21,0.333,2,6,0.333,0,0,0.0,1,3,4,10,2,0,0,1,16,-6,2023-24,Road,BKN,Brooklyn Nets,103 - 113
